Ec X,Ec Y,Ev X,Ev Y,Efn X,Efn Y,Efp X,Efp Y
0.421875,0.31639537,0.421875,-0.80776387,0.421875,-0.032360106,0.421875,-0.59999904
0.42224908,0.31639546,0.42224908,-0.80776377,0.42224908,-0.032337223,0.42224908,-0.59999904
0.42500001,0.31639613,0.42500001,-0.80776311,0.42500001,-0.032168934,0.42500001,-0.59999903
0.42537406,0.31639622,0.42537406,-0.80776301,0.42537406,-0.032146218,0.42537406,-0.59999903
0.42812499,0.31639688,0.42812499,-0.80776235,0.42812499,-0.03197916,0.42812499,-0.59999903
0.42849907,0.31639698,0.42849907,-0.80776226,0.42849907,-0.031956609,0.42849907,-0.59999902
0.43125001,0.31639764,0.43125001,-0.80776159,0.43125001,-0.031790764,0.43125001,-0.59999902
0.43162405,0.31639774,0.43162405,-0.8077615,0.43162405,-0.031768375,0.43162405,-0.59999902
0.43437499,0.3163984,0.43437499,-0.80776083,0.43437499,-0.031603724,0.43437499,-0.59999901
0.43474907,0.31639849,0.43474907,-0.80776074,0.43474907,-0.031581496,0.43474907,-0.59999901
0.4375,0.31639916,0.4375,-0.80776007,0.4375,-0.031418023,0.4375,-0.599999
0.43787408,0.31639925,0.43787408,-0.80775998,0.43787408,-0.031395953,0.43787408,-0.599999
0.44062501,0.31639992,0.44062501,-0.80775931,0.44062501,-0.031233641,0.44062501,-0.599999
0.44099906,0.31640001,0.44099906,-0.80775922,0.44099906,-0.031211726,0.44099906,-0.599999
0.44374999,0.31640068,0.44374999,-0.80775855,0.44374999,-0.031050559,0.44374999,-0.59999899
0.44412407,0.31640077,0.44412407,-0.80775846,0.44412407,-0.031028798,0.44412407,-0.59999899
0.44687501,0.31640144,0.44687501,-0.80775779,0.44687501,-0.03086876,0.44687501,-0.59999898
0.44724905,0.31640153,0.44724905,-0.8077577,0.44724905,-0.03084715,0.44724905,-0.59999898
0.44999999,0.3164022,0.44999999,-0.80775703,0.44999999,-0.030688224,0.44999999,-0.59999898
0.45037407,0.31640229,0.45037407,-0.80775694,0.45037407,-0.030666763,0.45037407,-0.59999897
0.453125,0.31640296,0.453125,-0.80775627,0.453125,-0.030508936,0.453125,-0.59999897
0.45349908,0.31640305,0.45349908,-0.80775618,0.45349908,-0.030487622,0.45349908,-0.59999897
0.45625001,0.31640372,0.45625001,-0.80775551,0.45625001,-0.030330877,0.45625001,-0.59999896
0.45662406,0.31640381,0.45662406,-0.80775542,0.45662406,-0.030309708,0.45662406,-0.59999896
0.45937499,0.31640448,0.45937499,-0.80775475,0.45937499,-0.030154031,0.45937499,-0.59999895
0.45974907,0.31640457,0.45974907,-0.80775466,0.45974907,-0.030133005,0.45974907,-0.59999895
0.46250001,0.31640524,0.46250001,-0.80775399,0.46250001,-0.029978381,0.46250001,-0.59999895
0.46287405,0.31640533,0.46287405,-0.8077539,0.46287405,-0.029957497,0.46287405,-0.59999895
0.46562499,0.316406,0.46562499,-0.80775323,0.46562499,-0.029803911,0.46562499,-0.59999894
0.46599907,0.31640609,0.46599907,-0.80775314,0.46599907,-0.029783167,0.46599907,-0.59999894
0.46875,0.31640676,0.46875,-0.80775247,0.46875,-0.029630606,0.46875,-0.59999893
0.46912408,0.31640685,0.46912408,-0.80775238,0.46912408,-0.029609999,0.46912408,-0.59999893
0.47187501,0.31640752,0.47187501,-0.80775171,0.47187501,-0.02945845,0.47187501,-0.59999893
0.47224906,0.31640761,0.47224906,-0.80775162,0.47224906,-0.029437979,0.47224906,-0.59999893
0.47499999,0.31640828,0.47499999,-0.80775096,0.47499999,-0.029287428,0.47499999,-0.59999892
0.47537407,0.31640837,0.47537407,-0.80775086,0.47537407,-0.029267091,0.47537407,-0.59999892
0.47812501,0.31640903,0.47812501,-0.8077502,0.47812501,-0.029117525,0.47812501,-0.59999891
0.47849905,0.31640912,0.47849905,-0.80775011,0.47849905,-0.02909732,0.47849905,-0.59999891
0.48124999,0.31640979,0.48124999,-0.80774944,0.48124999,-0.028948726,0.48124999,-0.5999989
0.48162407,0.31640988,0.48162407,-0.80774935,0.48162407,-0.028928652,0.48162407,-0.5999989
0.484375,0.31641055,0.484375,-0.80774868,0.484375,-0.028781018,0.484375,-0.5999989
0.48474908,0.31641064,0.48474908,-0.80774859,0.48474908,-0.028761072,0.48474908,-0.5999989
0.48750001,0.31641131,0.48750001,-0.80774792,0.48750001,-0.028614385,0.48750001,-0.59999889
0.48787406,0.3164114,0.48787406,-0.80774783,0.48787406,-0.028594566,0.48787406,-0.59999889
0.49062499,0.31641207,0.49062499,-0.80774716,0.49062499,-0.028448815,0.49062499,-0.59999888
0.49099907,0.31641216,0.49099907,-0.80774707,0.49099907,-0.028429122,0.49099907,-0.59999888
0.49375001,0.31641283,0.49375001,-0.8077464,0.49375001,-0.028284294,0.49375001,-0.59999888
0.49412405,0.31641292,0.49412405,-0.80774631,0.49412405,-0.028264724,0.49412405,-0.59999888
0.49687499,0.31641359,0.49687499,-0.80774564,0.49687499,-0.028120808,0.49687499,-0.59999887
0.49724907,0.31641368,0.49724907,-0.80774555,0.49724907,-0.028101361,0.49724907,-0.59999887
0.5,0.31641435,0.5,-0.80774488,0.5,-0.027958345,0.5,-0.59999886
0.50037408,0.31641444,0.50037408,-0.80774479,0.50037408,-0.027939019,0.50037408,-0.59999886
0.50312501,0.3164151,0.50312501,-0.80774413,0.50312501,-0.027796891,0.50312501,-0.59999886
0.50349909,0.3164152,0.50349909,-0.80774404,0.50349909,-0.027777685,0.50349909,-0.59999885
0.50625002,0.31641586,0.50625002,-0.80774337,0.50625002,-0.027636435,0.50625002,-0.59999885
0.5066241,0.31641595,0.5066241,-0.80774328,0.5066241,-0.027617347,0.5066241,-0.59999885
0.50937498,0.31641662,0.50937498,-0.80774261,0.50937498,-0.027476964,0.50937498,-0.59999884
0.50974905,0.31641671,0.50974905,-0.80774252,0.50974905,-0.027457992,0.50974905,-0.59999884
0.51249999,0.31641738,0.51249999,-0.80774185,0.51249999,-0.027318467,0.51249999,-0.59999883
0.51287407,0.31641747,0.51287407,-0.80774176,0.51287407,-0.027299609,0.51287407,-0.59999883
0.515625,0.31641814,0.515625,-0.80774109,0.515625,-0.02716093,0.515625,-0.59999883
0.51599908,0.31641823,0.51599908,-0.807741,0.51599908,-0.027142187,0.51599908,-0.59999883
0.51875001,0.3164189,0.51875001,-0.80774033,0.51875001,-0.027004343,0.51875001,-0.59999882
0.51912409,0.31641899,0.51912409,-0.80774024,0.51912409,-0.026985712,0.51912409,-0.59999882
0.52187502,0.31641966,0.52187502,-0.80773958,0.52187502,-0.026848694,0.52187502,-0.59999881
0.5222491,0.31641975,0.5222491,-0.80773948,0.5222491,-0.026830174,0.5222491,-0.59999881
0.52499998,0.31642041,0.52499998,-0.80773882,0.52499998,-0.026693972,0.52499998,-0.59999881
0.52537405,0.3164205,0.52537405,-0.80773873,0.52537405,-0.026675562,0.52537405,-0.5999988
0.52812499,0.31642117,0.52812499,-0.80773806,0.52812499,-0.026540167,0.52812499,-0.5999988
0.52849907,0.31642126,0.52849907,-0.80773797,0.52849907,-0.026521864,0.52849907,-0.5999988
0.53125,0.31642193,0.53125,-0.8077373,0.53125,-0.026387266,0.53125,-0.59999879
0.53162408,0.31642202,0.53162408,-0.80773721,0.53162408,-0.026369071,0.53162408,-0.59999879
0.53437501,0.31642269,0.53437501,-0.80773654,0.53437501,-0.02623526,0.53437501,-0.59999878
0.53474909,0.31642278,0.53474909,-0.80773645,0.53474909,-0.02621717,0.53474909,-0.59999878
0.53750002,0.31642345,0.53750002,-0.80773578,0.53750002,-0.026084138,0.53750002,-0.59999878
0.5378741,0.31642354,0.5378741,-0.80773569,0.5378741,-0.026066153,0.5378741,-0.59999878
0.54062498,0.31642421,0.54062498,-0.80773503,0.54062498,-0.02593389,0.54062498,-0.59999877
0.54099905,0.3164243,0.54099905,-0.80773494,0.54099905,-0.025916008,0.54099905,-0.59999877
0.54374999,0.31642496,0.54374999,-0.80773427,0.54374999,-0.025784505,0.54374999,-0.59999876
0.54412407,0.31642505,0.54412407,-0.80773418,0.54412407,-0.025766726,0.54412407,-0.59999876
0.546875,0.31642572,0.546875,-0.80773351,0.546875,-0.025635975,0.546875,-0.59999876
0.54724908,0.31642581,0.54724908,-0.80773342,0.54724908,-0.025618297,0.54724908,-0.59999876
0.55000001,0.31642648,0.55000001,-0.80773275,0.55000001,-0.025488289,0.55000001,-0.59999875
0.55037409,0.31642657,0.55037409,-0.80773266,0.55037409,-0.025470711,0.55037409,-0.59999875
0.55312502,0.31642724,0.55312502,-0.80773199,0.55312502,-0.025341437,0.55312502,-0.59999874
0.5534991,0.31642733,0.5534991,-0.8077319,0.5534991,-0.025323958,0.5534991,-0.59999874
0.55624998,0.31642799,0.55624998,-0.80773124,0.55624998,-0.025195411,0.55624998,-0.59999873
0.55662405,0.31642809,0.55662405,-0.80773115,0.55662405,-0.025178029,0.55662405,-0.59999873
0.55937499,0.31642875,0.55937499,-0.80773048,0.55937499,-0.0250502,0.55937499,-0.59999873
0.55974907,0.31642884,0.55974907,-0.80773039,0.55974907,-0.025032915,0.55974907,-0.59999873
0.5625,0.31642951,0.5625,-0.80772972,0.5625,-0.024905797,0.5625,-0.59999872
0.56287408,0.3164296,0.56287408,-0.80772963,0.56287408,-0.024888607,0.56287408,-0.59999872
0.56562501,0.31643027,0.56562501,-0.80772896,0.56562501,-0.024762191,0.56562501,-0.59999871
0.56599909,0.31643036,0.56599909,-0.80772887,0.56599909,-0.024745096,0.56599909,-0.59999871
0.56875002,0.31643103,0.56875002,-0.8077282,0.56875002,-0.024619374,0.56875002,-0.59999871
0.5691241,0.31643112,0.5691241,-0.80772811,0.5691241,-0.024602373,0.5691241,-0.59999871
0.57187498,0.31643178,0.57187498,-0.80772745,0.57187498,-0.024477338,0.57187498,-0.5999987
0.57224905,0.31643187,0.57224905,-0.80772736,0.57224905,-0.024460429,0.57224905,-0.5999987
0.57499999,0.31643254,0.57499999,-0.80772669,0.57499999,-0.024336074,0.57499999,-0.59999869
0.57537407,0.31643263,0.57537407,-0.8077266,0.57537407,-0.024319256,0.57537407,-0.59999869
0.578125,0.3164333,0.578125,-0.80772593,0.578125,-0.024195574,0.578125,-0.59999869
0.57849908,0.31643339,0.57849908,-0.80772584,0.57849908,-0.024178846,0.57849908,-0.59999868
0.58125001,0.31643406,0.58125001,-0.80772517,0.58125001,-0.024055829,0.58125001,-0.59999868
0.58162409,0.31643415,0.58162409,-0.80772508,0.58162409,-0.024039191,0.58162409,-0.59999868
0.58437502,0.31643481,0.58437502,-0.80772442,0.58437502,-0.023916831,0.58437502,-0.59999867
0.5847491,0.3164349,0.5847491,-0.80772433,0.5847491,-0.023900281,0.5847491,-0.59999867
0.58749998,0.31643557,0.58749998,-0.80772366,0.58749998,-0.023778572,0.58749998,-0.59999866
0.58787405,0.31643566,0.58787405,-0.80772357,0.58787405,-0.02376211,0.58787405,-0.59999866
0.59062499,0.31643633,0.59062499,-0.8077229,0.59062499,-0.023641045,0.59062499,-0.59999866
0.59099907,0.31643642,0.59099907,-0.80772281,0.59099907,-0.02362467,0.59099907,-0.59999866
0.59375,0.31643709,0.59375,-0.80772214,0.59375,-0.023504242,0.59375,-0.59999865
0.59412408,0.31643718,0.59412408,-0.80772205,0.59412408,-0.023487952,0.59412408,-0.59999865
0.59687501,0.31643784,0.59687501,-0.80772139,0.59687501,-0.023368155,0.59687501,-0.59999864
0.59724909,0.31643793,0.59724909,-0.8077213,0.59724909,-0.02335195,0.59724909,-0.59999864
0.60000002,0.3164386,0.60000002,-0.80772063,0.60000002,-0.023232776,0.60000002,-0.59999864
0.6003741,0.31643869,0.6003741,-0.80772054,0.6003741,-0.023216655,0.6003741,-0.59999863
0.60312498,0.31643936,0.60312498,-0.80771987,0.60312498,-0.023098099,0.60312498,-0.59999863
0.60349905,0.31643945,0.60349905,-0.80771978,0.60349905,-0.023082061,0.60349905,-0.59999863
0.60624999,0.31644012,0.60624999,-0.80771912,0.60624999,-0.022964116,0.60624999,-0.59999862
0.60662407,0.31644021,0.60662407,-0.80771902,0.60662407,-0.02294816,0.60662407,-0.59999862
0.609375,0.31644087,0.609375,-0.80771836,0.609375,-0.02283082,0.609375,-0.59999861
0.60974908,0.31644096,0.60974908,-0.80771827,0.60974908,-0.022814945,0.60974908,-0.59999861
0.61250001,0.31644163,0.61250001,-0.8077176,0.61250001,-0.022698203,0.61250001,-0.59999861
0.61287409,0.31644172,0.61287409,-0.80771751,0.61287409,-0.02268241,0.61287409,-0.59999861
0.61562502,0.31644239,0.61562502,-0.80771684,0.61562502,-0.02256626,0.61562502,-0.5999986
0.6159991,0.31644248,0.6159991,-0.80771675,0.6159991,-0.022550546,0.6159991,-0.5999986
0.61874998,0.31644314,0.61874998,-0.80771609,0.61874998,-0.022434983,0.61874998,-0.59999859
0.61912405,0.31644323,0.61912405,-0.807716,0.61912405,-0.022419348,0.61912405,-0.59999859
0.62187499,0.3164439,0.62187499,-0.80771533,0.62187499,-0.022304365,0.62187499,-0.59999859
0.62224907,0.31644399,0.62224907,-0.80771524,0.62224907,-0.022288808,0.62224907,-0.59999859
0.625,0.31644466,0.625,-0.80771457,0.625,-0.0221744,0.625,-0.59999858
0.62537408,0.31644475,0.62537408,-0.80771448,0.62537408,-0.02215892,0.62537408,-0.59999858
0.62812501,0.31644541,0.62812501,-0.80771382,0.62812501,-0.022045081,0.62812501,-0.59999857
0.62849909,0.31644551,0.62849909,-0.80771373,0.62849909,-0.022029678,0.62849909,-0.59999857
0.63125002,0.31644617,0.63125002,-0.80771306,0.63125002,-0.021916402,0.63125002,-0.59999856
0.6316241,0.31644626,0.6316241,-0.80771297,0.6316241,-0.021901075,0.6316241,-0.59999856
0.63437498,0.31644693,0.63437498,-0.8077123,0.63437498,-0.021788357,0.63437498,-0.59999856
0.63474905,0.31644702,0.63474905,-0.80771221,0.63474905,-0.021773105,0.63474905,-0.59999856
0.63749999,0.31644769,0.63749999,-0.80771155,0.63749999,-0.021660939,0.63749999,-0.59999855
0.63787407,0.31644778,0.63787407,-0.80771146,0.63787407,-0.021645762,0.63787407,-0.59999855
0.640625,0.31644844,0.640625,-0.80771079,0.640625,-0.021534143,0.640625,-0.59999854
0.64099908,0.31644853,0.64099908,-0.8077107,0.64099908,-0.021519039,0.64099908,-0.59999854
0.64375001,0.3164492,0.64375001,-0.80771003,0.64375001,-0.021407961,0.64375001,-0.59999854
0.64412409,0.31644929,0.64412409,-0.80770994,0.64412409,-0.02139293,0.64412409,-0.59999854
0.64687502,0.31644996,0.64687502,-0.80770928,0.64687502,-0.021282389,0.64687502,-0.59999853
0.6472491,0.31645005,0.6472491,-0.80770918,0.6472491,-0.02126743,0.6472491,-0.59999853
0.64999998,0.31645071,0.64999998,-0.80770852,0.64999998,-0.02115742,0.64999998,-0.59999852
0.65037405,0.3164508,0.65037405,-0.80770843,0.65037405,-0.021142533,0.65037405,-0.59999852
0.65312499,0.31645147,0.65312499,-0.80770776,0.65312499,-0.021033049,0.65312499,-0.59999852
0.65349907,0.31645156,0.65349907,-0.80770767,0.65349907,-0.021018233,0.65349907,-0.59999851
0.65625,0.31645222,0.65625,-0.80770701,0.65625,-0.02090927,0.65625,-0.59999851
0.65662408,0.31645232,0.65662408,-0.80770692,0.65662408,-0.020894523,0.65662408,-0.59999851
0.65937501,0.31645298,0.65937501,-0.80770625,0.65937501,-0.020786076,0.65937501,-0.5999985
0.65974909,0.31645307,0.65974909,-0.80770616,0.65974909,-0.0207714,0.65974909,-0.5999985
0.66250002,0.31645374,0.66250002,-0.80770549,0.66250002,-0.020663464,0.66250002,-0.59999849
0.6628741,0.31645383,0.6628741,-0.8077054,0.6628741,-0.020648856,0.6628741,-0.59999849
0.66562498,0.31645449,0.66562498,-0.80770474,0.66562498,-0.020541427,0.66562498,-0.59999849
0.66599905,0.31645458,0.66599905,-0.80770465,0.66599905,-0.020526887,0.66599905,-0.59999849
0.66874999,0.31645525,0.66874999,-0.80770398,0.66874999,-0.020419959,0.66874999,-0.59999848
0.66912407,0.31645534,0.66912407,-0.80770389,0.66912407,-0.020405487,0.66912407,-0.59999848
0.671875,0.31645601,0.671875,-0.80770322,0.671875,-0.020299056,0.671875,-0.59999847
0.67224908,0.3164561,0.67224908,-0.80770313,0.67224908,-0.020284651,0.67224908,-0.59999847
0.67500001,0.31645676,0.67500001,-0.80770247,0.67500001,-0.020178713,0.67500001,-0.59999847
0.67537409,0.31645685,0.67537409,-0.80770238,0.67537409,-0.020164374,0.67537409,-0.59999846
0.67812502,0.31645752,0.67812502,-0.80770171,0.67812502,-0.020058923,0.67812502,-0.59999846
0.6784991,0.31645761,0.6784991,-0.80770162,0.6784991,-0.02004465,0.6784991,-0.59999846
0.68124998,0.31645828,0.68124998,-0.80770096,0.68124998,-0.019939683,0.68124998,-0.59999845
0.68162405,0.31645837,0.68162405,-0.80770086,0.68162405,-0.019925475,0.68162405,-0.59999845
0.68437499,0.31645903,0.68437499,-0.8077002,0.68437499,-0.019820986,0.68437499,-0.59999844
0.68474907,0.31645912,0.68474907,-0.80770011,0.68474907,-0.019806843,0.68474907,-0.59999844
0.6875,0.31645979,0.6875,-0.80769944,0.6875,-0.019702828,0.6875,-0.59999844
0.68787408,0.31645988,0.68787408,-0.80769935,0.68787408,-0.019688749,0.68787408,-0.59999844
0.69062501,0.31646054,0.69062501,-0.80769869,0.69062501,-0.019585205,0.69062501,-0.59999843
0.69099909,0.31646063,0.69099909,-0.8076986,0.69099909,-0.019571189,0.69099909,-0.59999843
0.69375002,0.3164613,0.69375002,-0.80769793,0.69375002,-0.019468111,0.69375002,-0.59999842
0.6941241,0.31646139,0.6941241,-0.80769784,0.6941241,-0.019454158,0.6941241,-0.59999842
0.69687498,0.31646206,0.69687498,-0.80769718,0.69687498,-0.019351542,0.69687498,-0.59999842
0.69724905,0.31646215,0.69724905,-0.80769708,0.69724905,-0.019337651,0.69724905,-0.59999842
0.69999999,0.31646281,0.69999999,-0.80769642,0.69999999,-0.019235492,0.69999999,-0.59999841
0.70037407,0.3164629,0.70037407,-0.80769633,0.70037407,-0.019221663,0.70037407,-0.59999841
0.703125,0.31646357,0.703125,-0.80769566,0.703125,-0.019119958,0.703125,-0.5999984
0.70349908,0.31646366,0.70349908,-0.80769557,0.70349908,-0.019106189,0.70349908,-0.5999984
0.70625001,0.31646432,0.70625001,-0.80769491,0.70625001,-0.019004934,0.70625001,-0.5999984
0.70662409,0.31646441,0.70662409,-0.80769482,0.70662409,-0.018991226,0.70662409,-0.59999839
0.70937502,0.31646508,0.70937502,-0.80769415,0.70937502,-0.018890417,0.70937502,-0.59999839
0.7097491,0.31646517,0.7097491,-0.80769406,0.7097491,-0.018876769,0.7097491,-0.59999839
0.71249998,0.31646583,0.71249998,-0.8076934,0.71249998,-0.018776401,0.71249998,-0.59999838
0.71287405,0.31646592,0.71287405,-0.80769331,0.71287405,-0.018762813,0.71287405,-0.59999838
0.71562499,0.31646659,0.71562499,-0.80769264,0.71562499,-0.018662882,0.71562499,-0.59999837
0.71599907,0.31646668,0.71599907,-0.80769255,0.71599907,-0.018649353,0.71599907,-0.59999837
0.71875,0.31646735,0.71875,-0.80769189,0.71875,-0.018549857,0.71875,-0.59999837
0.71912408,0.31646744,0.71912408,-0.80769179,0.71912408,-0.018536386,0.71912408,-0.59999837
0.72187501,0.3164681,0.72187501,-0.80769113,0.72187501,-0.01843732,0.72187501,-0.59999836
0.72224909,0.31646819,0.72224909,-0.80769104,0.72224909,-0.018423907,0.72224909,-0.59999836
0.72500002,0.31646886,0.72500002,-0.80769037,0.72500002,-0.018325268,0.72500002,-0.59999835
0.7253741,0.31646895,0.7253741,-0.80769028,0.7253741,-0.018311913,0.7253741,-0.59999835
0.72812498,0.31646961,0.72812498,-0.80768962,0.72812498,-0.018213696,0.72812498,-0.59999835
0.72849905,0.3164697,0.72849905,-0.80768953,0.72849905,-0.018200398,0.72849905,-0.59999834
0.73124999,0.31647037,0.73124999,-0.80768886,0.73124999,-0.0181026,0.73124999,-0.59999834
0.73162407,0.31647046,0.73162407,-0.80768877,0.73162407,-0.018089358,0.73162407,-0.59999834
0.734375,0.31647112,0.734375,-0.80768811,0.734375,-0.017991976,0.734375,-0.59999833
0.73474908,0.31647121,0.73474908,-0.80768802,0.73474908,-0.017978791,0.73474908,-0.59999833
0.73750001,0.31647188,0.73750001,-0.80768735,0.73750001,-0.017881821,0.73750001,-0.59999832
0.73787409,0.31647197,0.73787409,-0.80768726,0.73787409,-0.017868691,0.73787409,-0.59999832
0.74062502,0.31647263,0.74062502,-0.8076866,0.74062502,-0.01777213,0.74062502,-0.59999832
0.7409991,0.31647272,0.7409991,-0.80768651,0.7409991,-0.017759055,0.7409991,-0.59999832
0.74374998,0.31647339,0.74374998,-0.80768584,0.74374998,-0.017662899,0.74374998,-0.59999831
0.74412405,0.31647348,0.74412405,-0.80768575,0.74412405,-0.017649878,0.74412405,-0.59999831
0.74687499,0.31647414,0.74687499,-0.80768509,0.74687499,-0.017554124,0.74687499,-0.5999983
0.74724907,0.31647423,0.74724907,-0.807685,0.74724907,-0.017541158,0.74724907,-0.5999983
0.75,0.3164749,0.75,-0.80768433,0.75,-0.017445802,0.75,-0.5999983
0.75037408,0.31647499,0.75037408,-0.80768424,0.75037408,-0.01743289,0.75037408,-0.5999983
0.75312501,0.31647565,0.75312501,-0.80768358,0.75312501,-0.017337929,0.75312501,-0.59999829
0.75349909,0.31647574,0.75349909,-0.80768349,0.75349909,-0.01732507,0.75349909,-0.59999829
0.75625002,0.31647641,0.75625002,-0.80768282,0.75625002,-0.017230501,0.75625002,-0.59999828
0.7566241,0.3164765,0.7566241,-0.80768273,0.7566241,-0.017217694,0.7566241,-0.59999828
0.75937498,0.31647716,0.75937498,-0.80768207,0.75937498,-0.017123514,0.75937498,-0.59999827
0.75974905,0.31647726,0.75974905,-0.80768198,0.75974905,-0.01711076,0.75974905,-0.59999827
0.76249999,0.31647792,0.76249999,-0.80768131,0.76249999,-0.017016965,0.76249999,-0.59999827
0.76287407,0.31647801,0.76287407,-0.80768122,0.76287407,-0.017004263,0.76287407,-0.59999827
0.765625,0.31647867,0.765625,-0.80768056,0.765625,-0.016910851,0.765625,-0.59999826
0.76599908,0.31647877,0.76599908,-0.80768047,0.76599908,-0.0168982,0.76599908,-0.59999826
0.76875001,0.31647943,0.76875001,-0.8076798,0.76875001,-0.016805167,0.76875001,-0.59999825
0.76912409,0.31647952,0.76912409,-0.80767971,0.76912409,-0.016792568,0.76912409,-0.59999825
0.77187502,0.31648018,0.77187502,-0.80767905,0.77187502,-0.01669991,0.77187502,-0.59999825
0.7722491,0.31648027,0.7722491,-0.80767896,0.7722491,-0.016687362,0.7722491,-0.59999825
0.77499998,0.31648094,0.77499998,-0.80767829,0.77499998,-0.016595077,0.77499998,-0.59999824
0.77537405,0.31648103,0.77537405,-0.8076782,0.77537405,-0.016582579,0.77537405,-0.59999824
0.77812499,0.31648169,0.77812499,-0.80767754,0.77812499,-0.016490665,0.77812499,-0.59999823
0.77849907,0.31648178,0.77849907,-0.80767745,0.77849907,-0.016478216,0.77849907,-0.59999823
0.78125,0.31648245,0.78125,-0.80767678,0.78125,-0.016386669,0.78125,-0.59999823
